,,,,,,,,
Ubuntu os,,,,,,,,
com.fasterxml.jackson.core:jackson-databind,"opt/truera/bin/data-svc-streaming-runner/lib/htrace-core-3.2.0-incubating.jar
opt/truera/bin/data-svc-streaming-runner/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/bin/monitoring/lib/htrace-core-3.2.0-incubating.jar
opt/truera/bin/streaming-ingress-service/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/config.default/lib/htrace-core-3.2.0-incubating.jar
opt/truera/config.default/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/deps/apache-hive-3.1.3-bin/lib/htrace-core-3.2.0-incubating.jar
opt/truera/deps/hadoop-3.3.3/share/hadoop/yarn/timelineservice/lib/htrace-core-3.1.0-incubating.jar
opt/truera/deps/spark/jars/htrace-core4-4.1.0-incubating.jar
opt/truera/deps/trino-server/plugin/phoenix/phoenix-client-4.14.1-HBase-1.4-embedded.jar
opt/truera/deps/trino-server/plugin/phoenix5/phoenix-client-embedded-hbase-2.2-5.1.2.jar",CVE-2020-10650,HIGH,2.4.0,2.9.10.4,"https://github.com/FasterXML/jackson-databind/commit/a424c038ba0c0d65e579e22001dec925902ac0ef
https://github.com/FasterXML/jackson-databind/issues/2658
https://github.com/FasterXML/jackson-databind/pull/2864",,"Jackson 2.11 added MapperFeature.BLOCK_UNSAFE_POLYMORPHIC_BASE_TYPES which can be enabled to prevent use of potentially unsafe 2.10-deprecated legacy methods

We do not use ignite-jta"
com.fasterxml.jackson.core:jackson-databind,"opt/truera/bin/data-svc-streaming-runner/lib/htrace-core-3.2.0-incubating.jar
opt/truera/bin/data-svc-streaming-runner/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/bin/monitoring/lib/htrace-core-3.2.0-incubating.jar
opt/truera/bin/streaming-ingress-service/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/config.default/lib/htrace-core-3.2.0-incubating.jar
opt/truera/config.default/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/deps/apache-hive-3.1.3-bin/lib/htrace-core-3.2.0-incubating.jar
opt/truera/deps/hadoop-3.3.3/share/hadoop/yarn/timelineservice/lib/htrace-core-3.1.0-incubating.jar
opt/truera/deps/spark/jars/htrace-core4-4.1.0-incubating.jar
opt/truera/deps/trino-server/plugin/phoenix/phoenix-client-4.14.1-HBase-1.4-embedded.jar
opt/truera/deps/trino-server/plugin/phoenix5/phoenix-client-embedded-hbase-2.2-5.1.2.jar",CVE-2020-35490,HIGH,2.4.0,2.9.10.8,"https://access.redhat.com/security/cve/CVE-2020-35490
https://cowtowncoder.medium.com/on-jackson-cves-dont-panic-here-is-what-you-need-to-know-54cd0d6e8062
https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-35490",,"A flaw was found in jackson-databind. FasterXML mishandles the interaction between serialization gadgets and typing. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.

We do not use org.apache.commons.dbcp2.datasources.PerUserPoolDataSource

"
com.fasterxml.jackson.core:jackson-databind,"opt/truera/bin/data-svc-streaming-runner/lib/htrace-core-3.2.0-incubating.jar
opt/truera/bin/data-svc-streaming-runner/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/bin/monitoring/lib/htrace-core-3.2.0-incubating.jar
opt/truera/bin/streaming-ingress-service/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/config.default/lib/htrace-core-3.2.0-incubating.jar
opt/truera/config.default/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/deps/apache-hive-3.1.3-bin/lib/htrace-core-3.2.0-incubating.jar
opt/truera/deps/hadoop-3.3.3/share/hadoop/yarn/timelineservice/lib/htrace-core-3.1.0-incubating.jar
opt/truera/deps/spark/jars/htrace-core4-4.1.0-incubating.jar
opt/truera/deps/trino-server/plugin/phoenix/phoenix-client-4.14.1-HBase-1.4-embedded.jar
opt/truera/deps/trino-server/plugin/phoenix5/phoenix-client-embedded-hbase-2.2-5.1.2.jar",CVE-2020-35491,HIGH,2.4.0,2.9.10.8,"https://access.redhat.com/security/cve/CVE-2020-35491
https://cowtowncoder.medium.com/on-jackson-cves-dont-panic-here-is-what-you-need-to-know-54cd0d6e8062
https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-35491",,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.commons.dbcp2.datasources.SharedPoolDataSource.

We do not use org.apache.commons.dbcp2.datasources.PerUserPoolDataSource"
com.fasterxml.jackson.core:jackson-databind,"opt/truera/bin/data-svc-streaming-runner/lib/htrace-core-3.2.0-incubating.jar
opt/truera/bin/data-svc-streaming-runner/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/bin/monitoring/lib/htrace-core-3.2.0-incubating.jar
opt/truera/bin/streaming-ingress-service/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/config.default/lib/htrace-core-3.2.0-incubating.jar
opt/truera/config.default/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/deps/apache-hive-3.1.3-bin/lib/htrace-core-3.2.0-incubating.jar
opt/truera/deps/hadoop-3.3.3/share/hadoop/yarn/timelineservice/lib/htrace-core-3.1.0-incubating.jar
opt/truera/deps/spark/jars/htrace-core4-4.1.0-incubating.jar
opt/truera/deps/trino-server/plugin/phoenix/phoenix-client-4.14.1-HBase-1.4-embedded.jar
opt/truera/deps/trino-server/plugin/phoenix5/phoenix-client-embedded-hbase-2.2-5.1.2.jar",CVE-2020-36518,HIGH,2.4.0,"2.12.6.1, 2.13.2.1","https://access.redhat.com/security/cve/CVE-2020-36518
https://github.com/FasterXML/jackson-databind/commit/fcfc4998ec23f0b1f7f8a9521c2b317b6c25892b
https://github.com/FasterXML/jackson-databind/issues/2816",,"A flaw was found in the Jackson Databind package. This cause of the issue is due to a Java StackOverflow exception and a denial of service via a significant depth of nested objects.

Truera or it's components do not use rh-sso7-keycloak"
com.fasterxml.jackson.core:jackson-databind,"opt/truera/bin/data-svc-streaming-runner/lib/htrace-core-3.2.0-incubating.jar
opt/truera/bin/data-svc-streaming-runner/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/bin/monitoring/lib/htrace-core-3.2.0-incubating.jar
opt/truera/bin/streaming-ingress-service/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/config.default/lib/htrace-core-3.2.0-incubating.jar
opt/truera/config.default/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/deps/apache-hive-3.1.3-bin/lib/htrace-core-3.2.0-incubating.jar
opt/truera/deps/hadoop-3.3.3/share/hadoop/yarn/timelineservice/lib/htrace-core-3.1.0-incubating.jar
opt/truera/deps/spark/jars/htrace-core4-4.1.0-incubating.jar
opt/truera/deps/trino-server/plugin/phoenix/phoenix-client-4.14.1-HBase-1.4-embedded.jar
opt/truera/deps/trino-server/plugin/phoenix5/phoenix-client-embedded-hbase-2.2-5.1.2.jar",CVE-2022-42003,HIGH,2.4.0,"2.12.7.1, 2.13.4.1","https://access.redhat.com/security/cve/CVE-2022-42003
https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=51020
https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-42003",,"In FasterXML jackson-databind before 2.14.0-rc1, resource exhaustion can occur because of a lack of a check in primitive value deserializers to avoid deep wrapper array nesting, when the UNWRAP_SINGLE_VALUE_ARRAYS feature is enabled. Additional fix version in 2.13.4.1 and 2.12.17.1

We do not have UNWRAP_SINGLE_VALUE_ARRAYS  enabled"
com.fasterxml.jackson.core:jackson-databind,"opt/truera/bin/data-svc-streaming-runner/lib/htrace-core-3.2.0-incubating.jar
opt/truera/bin/data-svc-streaming-runner/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/bin/monitoring/lib/htrace-core-3.2.0-incubating.jar
opt/truera/bin/streaming-ingress-service/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/config.default/lib/htrace-core-3.2.0-incubating.jar
opt/truera/config.default/lib/htrace-core4-4.1.0-incubating.jar
opt/truera/deps/apache-hive-3.1.3-bin/lib/htrace-core-3.2.0-incubating.jar
opt/truera/deps/hadoop-3.3.3/share/hadoop/yarn/timelineservice/lib/htrace-core-3.1.0-incubating.jar
opt/truera/deps/spark/jars/htrace-core4-4.1.0-incubating.jar
opt/truera/deps/trino-server/plugin/phoenix/phoenix-client-4.14.1-HBase-1.4-embedded.jar
opt/truera/deps/trino-server/plugin/phoenix5/phoenix-client-embedded-hbase-2.2-5.1.2.jar",CVE-2022-42004,HIGH,2.4.0,"2.12.7.1, 2.13.4","https://access.redhat.com/security/cve/CVE-2022-42004
https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=50490
https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-42004",,"In FasterXML jackson-databind before 2.13.4, resource exhaustion can occur because of a lack of a check in BeanDeserializer._deserializeFromArray to prevent use of deeply nested arrays. An application is vulnerable only with certain customized choices for deserialization.


We do not use BeanDeserializer._deserializeFromArray"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/hadoop-3.3.3/share/hadoop/tools/lib/aws-java-sdk-bundle-1.11.1026.jar,CVE-2018-5968,HIGH,2.6.7.4,"2.7.9.5, 2.8.11.1, 2.9.4","https://access.redhat.com/errata/RHSA-2018:0478
https://access.redhat.com/errata/RHSA-2018:0479
https://access.redhat.com/errata/RHSA-2018:0480",,"JBoss Enterprise Application Platform 7.1.1 on RHEL 6

We are currently not using any components affected in this version"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/hadoop-3.3.3/share/hadoop/tools/lib/aws-java-sdk-bundle-1.11.1026.jar,CVE-2020-10650,HIGH,2.6.7.4,2.9.10.4,"https://github.com/FasterXML/jackson-databind/commit/a424c038ba0c0d65e579e22001dec925902ac0ef
https://github.com/FasterXML/jackson-databind/issues/2658
https://github.com/FasterXML/jackson-databind/pull/2864",,"Jackson 2.11 added MapperFeature.BLOCK_UNSAFE_POLYMORPHIC_BASE_TYPES which can be enabled to prevent use of potentially unsafe 2.10-deprecated legacy methods

We do not use ignite-jta"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/hadoop-3.3.3/share/hadoop/tools/lib/aws-java-sdk-bundle-1.11.1026.jar,CVE-2020-35490,HIGH,2.6.7.4,2.9.10.8,"https://access.redhat.com/security/cve/CVE-2020-35490
https://cowtowncoder.medium.com/on-jackson-cves-dont-panic-here-is-what-you-need-to-know-54cd0d6e8062
https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-35490",,"A flaw was found in jackson-databind. FasterXML mishandles the interaction between serialization gadgets and typing. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.

We do not use org.apache.commons.dbcp2.datasources.PerUserPoolDataSource
"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/hadoop-3.3.3/share/hadoop/tools/lib/aws-java-sdk-bundle-1.11.1026.jar,CVE-2020-35491,HIGH,2.6.7.4,2.9.10.8,"https://access.redhat.com/security/cve/CVE-2020-35491
https://cowtowncoder.medium.com/on-jackson-cves-dont-panic-here-is-what-you-need-to-know-54cd0d6e8062
https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-35491",,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.commons.dbcp2.datasources.SharedPoolDataSource.

We do not use org.apache.commons.dbcp2.datasources.PerUserPoolDataSource"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/hadoop-3.3.3/share/hadoop/tools/lib/aws-java-sdk-bundle-1.11.1026.jar,CVE-2020-36518,HIGH,2.6.7.4,"2.12.6.1, 2.13.2.1","https://access.redhat.com/security/cve/CVE-2020-36518
https://github.com/FasterXML/jackson-databind/commit/fcfc4998ec23f0b1f7f8a9521c2b317b6c25892b
https://github.com/FasterXML/jackson-databind/issues/2816",,"A flaw was found in the Jackson Databind package. This cause of the issue is due to a Java StackOverflow exception and a denial of service via a significant depth of nested objects.

Truera or it's components do not use rh-sso7-keycloak"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/hadoop-3.3.3/share/hadoop/tools/lib/aws-java-sdk-bundle-1.11.1026.jar,CVE-2022-42003,HIGH,2.6.7.4,"2.12.7.1, 2.13.4.1","https://access.redhat.com/security/cve/CVE-2022-42003
https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=51020
https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-42003",,"In FasterXML jackson-databind before 2.14.0-rc1, resource exhaustion can occur because of a lack of a check in primitive value deserializers to avoid deep wrapper array nesting, when the UNWRAP_SINGLE_VALUE_ARRAYS feature is enabled. Additional fix version in 2.13.4.1 and 2.12.17.1

We do not have UNWRAP_SINGLE_VALUE_ARRAYS  enabled"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/hadoop-3.3.3/share/hadoop/tools/lib/aws-java-sdk-bundle-1.11.1026.jar,CVE-2022-42004,HIGH,2.6.7.4,"2.12.7.1, 2.13.4","https://access.redhat.com/security/cve/CVE-2022-42004
https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=50490
https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-42004",,"In FasterXML jackson-databind before 2.13.4, resource exhaustion can occur because of a lack of a check in BeanDeserializer._deserializeFromArray to prevent use of deeply nested arrays. An application is vulnerable only with certain customized choices for deserialization.


We do not use BeanDeserializer._deserializeFromArray"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/trino-server/plugin/delta-lake/calcite-core-1.21.0.151-shaded.jar,CVE-2020-36518,HIGH,2.9.10.8,"2.12.6.1, 2.13.2.1","https://access.redhat.com/security/cve/CVE-2020-36518
https://github.com/FasterXML/jackson-databind/commit/fcfc4998ec23f0b1f7f8a9521c2b317b6c25892b
https://github.com/FasterXML/jackson-databind/issues/2816",,"A flaw was found in the Jackson Databind package. This cause of the issue is due to a Java StackOverflow exception and a denial of service via a significant depth of nested objects.

Truera or it's components do not use rh-sso7-keycloak"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/trino-server/plugin/delta-lake/calcite-core-1.21.0.151-shaded.jar,CVE-2022-42003,HIGH,2.9.10.8,"2.12.7.1, 2.13.4.1","https://access.redhat.com/security/cve/CVE-2022-42003
https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=51020
https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-42003",,"In FasterXML jackson-databind before 2.14.0-rc1, resource exhaustion can occur because of a lack of a check in primitive value deserializers to avoid deep wrapper array nesting, when the UNWRAP_SINGLE_VALUE_ARRAYS feature is enabled. Additional fix version in 2.13.4.1 and 2.12.17.1

We do not have UNWRAP_SINGLE_VALUE_ARRAYS  enabled"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/trino-server/plugin/delta-lake/calcite-core-1.21.0.151-shaded.jar,CVE-2022-42004,HIGH,2.9.10.8,"2.12.7.1, 2.13.4","https://access.redhat.com/security/cve/CVE-2022-42004
https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=50490
https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-42004",,"In FasterXML jackson-databind before 2.13.4, resource exhaustion can occur because of a lack of a check in BeanDeserializer._deserializeFromArray to prevent use of deeply nested arrays. An application is vulnerable only with certain customized choices for deserialization.


We do not use BeanDeserializer._deserializeFromArray"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2018-12022,HIGH,2.9.4,"2.7.9.4, 2.8.11.2, 2.9.6","http://www.securityfocus.com/bid/107585
https://access.redhat.com/errata/RHBA-2019:0959
https://access.redhat.com/errata/RHSA-2019:0782",,"OpenShift Container Platform 3.11 images update

External library that we cannot fix"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2018-12023,HIGH,2.9.4,"2.7.9.4, 2.8.11.2, 2.9.6","http://www.securityfocus.com/bid/105659
https://access.redhat.com/errata/RHBA-2019:0959
https://access.redhat.com/errata/RHSA-2019:0782",,"OpenShift Container Platform 3.11 images update

External library that we cannot fix"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2019-12086,HIGH,2.9.4,"2.7.9.6, 2.8.11.4, 2.9.9","http://russiansecurity.expert/2016/04/20/mysql-connect-file-read/
http://www.securityfocus.com/bid/109227
https://access.redhat.com/errata/RHSA-2019:2858",,"OpenShift Container Platform 4.1.18 logging-elasticsearch5 security update

External library that we cannot fix"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2019-14439,HIGH,2.9.4,"2.7.9.6, 2.8.11.4, 2.9.9.2","https://access.redhat.com/errata/RHSA-2019:3200
https://access.redhat.com/security/cve/CVE-2019-14439
https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-14439",,"A Polymorphic Typing issue was discovered in FasterXML jackson-databind 2.x before 2.9.9.2. This occurs when Default Typing is enabled (either globally or for a specific property) for an externally exposed JSON endpoint and the service has the logback jar in the classpath.

We are not using default typing FasterXML"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-10650,HIGH,2.9.4,2.9.10.4,"https://github.com/FasterXML/jackson-databind/commit/a424c038ba0c0d65e579e22001dec925902ac0ef
https://github.com/FasterXML/jackson-databind/issues/2658
https://github.com/FasterXML/jackson-databind/pull/2864",,"Jackson 2.11 added MapperFeature.BLOCK_UNSAFE_POLYMORPHIC_BASE_TYPES which can be enabled to prevent use of potentially unsafe 2.10-deprecated legacy methods

We do not use ignite-jta"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-10672,HIGH,2.9.4,2.9.10.4,"https://access.redhat.com/security/cve/CVE-2020-10672
https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10672
https://errata.almalinux.org/8/ALSA-2020-1644.html",,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to org.apache.aries.transaction.jms.internal.XaPooledConnectionFactory (aka aries.transaction.jms).

We are using no gadgets in Jackson databind"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-10673,HIGH,2.9.4,"2.6.7.4, 2.9.10.4","https://access.redhat.com/security/cve/CVE-2020-10673
https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10673
https://errata.almalinux.org/8/ALSA-2020-1644.html",,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to com.caucho.config.types.ResourceRef (aka caucho-quercus).

We do not use com.caucho.config.types.ResourceRef"
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-10968,HIGH,2.9.4,2.9.10.4,"https://access.redhat.com/security/cve/CVE-2020-10968
https://github.com/FasterXML/jackson-databind/issues/2662
https://github.com/advisories/GHSA-rf6r-2c4q-2vwg",,"A flaw was found in jackson-databind 2.x prior to version 2.9.10.4. The interaction between serialization gadgets and typing is mishandled in the bus-proxy. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.

We use Jackson-databind 2.13+ Dependencies that we do not control use 2.9 and prior. However we do not use any gadgets."
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-10969,HIGH,2.9.4,"2.7.9.7, 2.8.11.6, 2.9.10.4","https://access.redhat.com/security/cve/CVE-2020-10969
https://github.com/FasterXML/jackson-databind/issues/2642
https://github.com/advisories/GHSA-758m-v56v-grj4",,"A flaw was found in jackson-databind 2.x prior to version 2.9.10.4. The interaction between serialization gadgets and typing is mishandled in the bus-proxy. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.

We use Jackson-databind 2.13+ Dependencies that we do not control use 2.9 and prior. However we do not use any gadgets."
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-11111,HIGH,2.9.4,2.9.10.4,"https://access.redhat.com/security/cve/CVE-2020-11111
https://github.com/FasterXML/jackson-databind/issues/2664
https://github.com/advisories/GHSA-v3xw-c963-f5hc",,"A flaw was found in jackson-databind 2.x prior to version 2.9.10.4. The interaction between serialization gadgets and typing is mishandled in the bus-proxy. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.

We use Jackson-databind 2.13+ Dependencies that we do not control use 2.9 and prior. However we do not use any gadgets."
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-11112,HIGH,2.9.4,2.9.10.4,"https://access.redhat.com/security/cve/CVE-2020-11112
https://github.com/FasterXML/jackson-databind/issues/2666
https://github.com/advisories/GHSA-58pp-9c76-5625",,"A flaw was found in jackson-databind 2.x prior to version 2.9.10.4. The interaction between serialization gadgets and typing is mishandled in the bus-proxy. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.

We use Jackson-databind 2.13+ Dependencies that we do not control use 2.9 and prior. However we do not use any gadgets."
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-11113,HIGH,2.9.4,2.9.10.4,"https://access.redhat.com/security/cve/CVE-2020-11113
https://github.com/FasterXML/jackson-databind/issues/2670
https://github.com/advisories/GHSA-9vvp-fxw6-jcxr",,"A flaw was found in jackson-databind 2.x prior to version 2.9.10.4. The interaction between serialization gadgets and typing is mishandled in the bus-proxy. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.

We use Jackson-databind 2.13+ Dependencies that we do not control use 2.9 and prior. However we do not use any gadgets."
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-11619,HIGH,2.9.4,2.9.10.4,"https://access.redhat.com/security/cve/CVE-2020-11619
https://github.com/FasterXML/jackson-databind/issues/2680
https://github.com/advisories/GHSA-27xj-rqx5-2255",,"A flaw was found in jackson-databind 2.x prior to version 2.9.10.4. The interaction between serialization gadgets and typing is mishandled in the bus-proxy. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.

We use Jackson-databind 2.13+ Dependencies that we do not control use 2.9 and prior. However we do not use any gadgets."
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-11620,HIGH,2.9.4,2.9.10.4,"https://access.redhat.com/security/cve/CVE-2020-11620
https://github.com/FasterXML/jackson-databind/issues/2682
https://github.com/advisories/GHSA-h4rc-386g-6m85",,"A flaw was found in jackson-databind 2.x prior to version 2.9.10.4. The interaction between serialization gadgets and typing is mishandled in the bus-proxy. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.

We use Jackson-databind 2.13+ Dependencies that we do not control use 2.9 and prior. However we do not use any gadgets."
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-14060,HIGH,2.9.4,2.9.10.5,"https://access.redhat.com/security/cve/CVE-2020-14060
https://github.com/FasterXML/jackson-databind/commit/d1c67a0396e84c08d0558fbb843b5bd1f26e1921
https://github.com/FasterXML/jackson-databind/issues/2688",,"A flaw was found in jackson-databind 2.x prior to version 2.9.10.4. The interaction between serialization gadgets and typing is mishandled in the bus-proxy. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.

We use Jackson-databind 2.13+ Dependencies that we do not control use 2.9 and prior. However we do not use any gadgets."
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-14061,HIGH,2.9.4,2.9.10.5,"https://access.redhat.com/security/cve/CVE-2020-14061
https://github.com/FasterXML/jackson-databind/commit/5c8642aeae9c756b438ab7637c90ef3c77966e6e
https://github.com/FasterXML/jackson-databind/issues/2698",,"A flaw was found in jackson-databind 2.x prior to version 2.9.10.4. The interaction between serialization gadgets and typing is mishandled in the bus-proxy. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.

We use Jackson-databind 2.13+ Dependencies that we do not control use 2.9 and prior. However we do not use any gadgets."
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-14062,HIGH,2.9.4,2.9.10.5,"https://access.redhat.com/security/cve/CVE-2020-14062
https://github.com/FasterXML/jackson-databind/commit/99001cdb6807b5c7b170ec6a9092ecbb618ae79c
https://github.com/FasterXML/jackson-databind/issues/2704",,"A flaw was found in jackson-databind 2.x prior to version 2.9.10.4. The interaction between serialization gadgets and typing is mishandled in the bus-proxy. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.

We use Jackson-databind 2.13+ Dependencies that we do not control use 2.9 and prior. However we do not use any gadgets."
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-14195,HIGH,2.9.4,2.9.10.5,"https://access.redhat.com/security/cve/CVE-2020-14195
https://github.com/FasterXML/jackson-databind/commit/f6d9c664f6d481703138319f6a0f1fdbddb3a259
https://github.com/FasterXML/jackson-databind/issues/2765",,"A flaw was found in jackson-databind 2.x prior to version 2.9.10.4. The interaction between serialization gadgets and typing is mishandled in the bus-proxy. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.

We use Jackson-databind 2.13+ Dependencies that we do not control use 2.9 and prior. However we do not use any gadgets."
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-24616,HIGH,2.9.4,2.9.10.6,"https://access.redhat.com/security/cve/CVE-2020-24616
https://github.com/FasterXML/jackson-databind/issues/2814
https://github.com/advisories/GHSA-h3cw-g4mq-c5x2",,"A flaw was found in jackson-databind 2.x prior to version 2.9.10.4. The interaction between serialization gadgets and typing is mishandled in the bus-proxy. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.

We use Jackson-databind 2.13+ Dependencies that we do not control use 2.9 and prior. However we do not use any gadgets."
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-24750,HIGH,2.9.4,2.9.10.6,"https://access.redhat.com/security/cve/CVE-2020-24750
https://github.com/FasterXML/jackson-databind/commit/2118e71325486c68f089a9761c9d8a11b4ddd1cb
https://github.com/FasterXML/jackson-databind/commit/ad5a630174f08d279504bc51ebba8772fd71b86b",,"A flaw was found in jackson-databind 2.x prior to version 2.9.10.4. The interaction between serialization gadgets and typing is mishandled in the bus-proxy. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.

We use Jackson-databind 2.13+ Dependencies that we do not control use 2.9 and prior. However we do not use any gadgets."
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/apache-hive-3.1.3-bin/lib/avatica-1.11.0.jar,CVE-2020-25649,HIGH,2.9.4,"2.6.7.4, 2.9.10.7, 2.10.5.1","https://access.redhat.com/security/cve/CVE-2020-25649
https://bugzilla.redhat.com/show_bug.cgi?id=1887664
https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-25649",,"A flaw was found in FasterXML Jackson Databind, where it did not have entity expansion secured properly. This flaw allows vulnerability to XML external entity (XXE) attacks. The highest threat from this vulnerability is data integrity.

No Known mitigation for this flaw"
